,source,target,flags
10793,71811,M24019,10000
10794,71812,M24029,10000
10795,71813,M24039,10000
10796,71814,M24049,10000
10797,71815,M24059,10000
10798,71817,M24073,10000
10799,71817,M24076,10000
10800,71818,M2408,0
10801,71819,M2400,10000
10802,71820,M2430,10000
10803,71821,M24319,10000
10804,71822,M24329,10000
10805,71823,M24339,10000
10806,71824,M24349,10000
10807,71825,M24359,10000
10808,71826,M24369,10000
10809,71827,M24373,10000
10810,71827,M24376,10000
10811,71828,M2430,10000
10812,71829,M2430,10000
10813,71830,M2440,0
10814,71831,M24419,10000
10815,71832,M24429,10000
10816,71833,M24439,10000
10817,71834,M24443,10000
10818,71834,M24446,10000
10819,71835,M24459,10000
10820,71836,M24469,10000
10821,71837,M24473,10000
10822,71837,M24476,10000
10823,71838,M434,10000
10824,71838,M435X9,10000
10825,71839,M435X9,10000
10826,71840,M2450,10000
10827,71841,M24519,10000
10828,71842,M24529,10000
10829,71843,M24539,10000
10830,71844,M24549,10000
10831,71845,M24559,10000
10832,71846,M24569,10000
10833,71847,M24573,10000
10834,71847,M24576,10000
10835,71848,M2450,10000
10836,71849,M2450,10000
10837,71850,M2460,10000
10838,71851,M24619,10000
10839,71852,M24629,10000
10840,71853,M24639,10000
10841,71854,M24649,10000
10842,71855,M24659,10000
10843,71856,M24669,10000
10844,71857,M24673,10000
10845,71857,M24676,10000
10846,71858,M2460,10000
10847,71859,M2460,10000
10848,71865,M247,10000
10849,71870,M2480,10000
10850,71871,M24819,10000
10851,71872,M24829,10000
10852,71873,M24839,10000
10853,71874,M24849,10000
10854,71875,M24859,10000
10855,71876,M2480,10000
10856,71877,M24873,10000
10857,71877,M24876,10000
10858,71878,M2480,10000
10859,71879,M2480,10000
10860,71880,M2480,10000
10861,71881,M24819,10000
10862,71882,M24829,10000
10863,71883,M24839,10000
10864,71884,M24849,10000
10865,71885,M24859,10000
10866,71886,M2350,10000
10867,71886,M238X9,10000
10868,71887,M24873,10000
10869,71887,M24876,10000
10870,71888,M2480,10000
10871,71889,M2480,10000
10872,71890,M249,10000
10873,71891,M249,10000
10874,71892,M249,10000
10875,71893,M249,10000
10876,71894,M249,10000
10877,71895,M249,10000
10878,71897,M249,10000
10879,71898,M249,10000
10880,71899,M249,10000
10881,71900,M2540,10000
10882,71901,M25419,10000
10883,71902,M25429,10000
10884,71903,M25439,10000
10885,71904,M25449,10000
10886,71905,M25459,10000
10887,71906,M25469,10000
10888,71907,M25473,10000
10889,71907,M25476,10000
10890,71908,M2548,0
10891,71909,M2540,10000
10892,71910,M2500,10000
10893,71911,M25019,10000
10894,71912,M25029,10000
10895,71913,M25039,10000
10896,71914,M25049,10000
10897,71915,M25059,10000
10898,71916,M25069,10000
10899,71917,M25073,10000
10900,71917,M25076,10000
10901,71918,M2508,0
10902,71919,M2500,10000
10903,71920,M1220,0
10904,71921,M12219,10000
10905,71922,M12229,10000
10906,71923,M12239,10000
10907,71924,M12249,10000
10908,71925,M12259,10000
10909,71926,M12269,10000
10910,71927,M12279,10000
10911,71928,M1228,0
10912,71929,M1229,0
10913,71930,M1230,10000
10914,71930,M1240,10000
10915,71931,M12319,10000
10916,71931,M12419,10000
10917,71932,M12329,10000
10918,71932,M12429,10000
10919,71933,M12339,10000
10920,71933,M12439,10000
10921,71934,M12349,10000
10922,71934,M12449,10000
10923,71935,M12359,10000
10924,71935,M12459,10000
10925,71936,M12369,10000
10926,71936,M12469,10000
10927,71937,M12379,10000
10928,71937,M12479,10000
10929,71938,M1238,10000
10930,71938,M1248,10000
10931,71939,M1239,10000
10932,71939,M1249,10000
10933,71940,M2550,10000
10934,71941,M25519,10000
10935,71942,M25529,10000
10936,71943,M25539,10000
10937,71944,M25541,10000
10938,71944,M25542,10000
10939,71944,M25549,10000
10940,71944,M79646,10000
10941,71945,M25559,10000
10942,71946,M25569,10000
10943,71947,M25579,10000
10944,71948,M2550,10000
10945,71949,M2550,10000
10946,71950,M2560,10000
10947,71951,M25619,10000
10948,71952,M25629,10000
10949,71953,M25639,10000
10950,71954,M25649,10000
10951,71955,M25659,10000
10952,71956,M25669,10000
10953,71957,M25673,10000
10954,71957,M25676,10000
10955,71958,M2560,10000
10956,71959,M2560,10000
10957,71960,R29898,10000
10958,71961,R29898,10000
10959,71962,R29898,10000
10960,71963,R29898,10000
10961,71964,R29898,10000
10962,71965,R294,10000
10963,71966,R29898,10000
10964,71967,R29898,10000
10965,71968,R29898,10000
10966,71969,R29898,10000
10967,7197,R262,0
10968,71980,M2510,10000
10969,71980,M2580,10000
10970,71981,M25119,10000
10971,71981,M25819,10000
10972,71982,M25129,10000
10973,71982,M25829,10000
10974,71983,M25139,10000
10975,71983,M25839,10000
10976,71984,M25149,10000
10977,71984,M25849,10000
10978,71985,M25159,10000
10979,71985,M25859,10000
10980,71986,M25169,10000
10981,71986,M25869,10000
10982,71987,M25173,10000
10983,71987,M25176,10000
10984,71987,M25879,10000
10985,71988,M2518,10000
10986,71989,M2510,10000
10987,71989,M2580,10000
10988,71990,M259,10000
10989,71991,M259,10000
10990,71992,M259,10000
10991,71993,M259,10000
10992,71994,M259,10000
10993,71995,M259,10000
10994,71996,M259,10000
10995,71997,M259,10000
10996,71998,M259,10000
10997,71999,M259,10000
10998,7200,M459,10000
10999,7201,M4600,10000
11000,7202,M461,0
11001,72081,M4980,10000
11002,72089,M4680,10000
11003,7209,M4690,10000
11004,7210,M47812,10000
11005,7211,M4712,10000
11006,7212,M47814,10000
11007,7213,M47817,10000
11008,72141,M4714,10000
11009,72142,M4716,10000
11010,7215,M4820,10000
11011,7216,M4810,10000
11012,7217,M4830,10000
11013,7218,M489,10000
11014,72190,M47819,10000
11015,72191,M4710,10000
11016,7220,M5020,10000
11017,72210,M5126,10000
11018,72210,M5127,10000
11019,72211,M5124,10000
11020,72211,M5125,10000
11021,7222,M519,10000
11022,72230,M519,10000
11023,72231,M5144,10000
11024,72231,M5145,10000
11025,72232,M5146,10000
11026,72232,M5147,10000
11027,72239,M519,10000
11028,7224,M5030,10000
11029,72251,M5134,10000
11030,72251,M5135,10000
11031,72252,M5136,10000
11032,72252,M5137,10000
11033,7226,M5134,10000
11034,7226,M5135,10000
11035,7226,M5136,10000
11036,7226,M5137,10000
11037,72270,M519,10000
11038,72271,M5000,10000
11039,72272,M5104,10000
11040,72272,M5105,10000
11041,72273,M5106,0
11042,72280,M961,10000
11043,72281,M961,10000
11044,72282,M961,10000
11045,72283,M961,10000
11046,72290,M4640,10000
11047,72290,M519,10000
11048,72291,M5080,10000
11049,72291,M5090,10000
11050,72292,M4645,10000
11051,72292,M5184,10000
11052,72292,M5185,10000
11053,72293,M4647,10000
11054,72293,M5186,10000
11055,72293,M5187,10000
11056,7230,M4802,10000
11057,7231,M542,0
11058,7232,M530,0
11059,7233,M531,0
11060,7234,M5412,10000
11061,7234,M5413,10000
11062,7235,M436,0
11063,7236,M5402,10000
11064,7237,M6788,10000
11065,7238,M5382,10000
11066,7239,M5382,10000
11067,72400,M4800,0
11068,72401,M4804,10000
11069,72402,M48061,0
11070,72403,M48062,0
11071,72409,M4808,10000
11072,7241,M546,0
11073,7242,M545,0
11074,7243,M5430,10000
11075,7244,M5414,10000
11076,7244,M5415,10000
11077,7244,M5416,10000
11078,7244,M5417,10000
11079,7245,M5489,10000
11080,7245,M549,10000
11081,7246,M4327,10000
11082,7246,M4328,10000
11083,7246,M532X7,10000
11084,7246,M533,10000
11085,72470,M533,10000
11086,72471,M532X8,10000
11087,72479,M533,10000
11088,7248,M5408,10000
11089,7249,M438X9,10000
11090,7249,M539,10000
11091,725,M353,0
11092,7260,M7500,10000
11093,72610,M75100,10000
11094,72610,M7550,10000
11095,72611,M7530,10000
11096,72612,M7520,10000
11097,72613,M75110,10000
11098,72619,M7580,10000
11099,7262,M7530,10000
11100,7262,M7540,10000
11101,7262,M7580,10000
11102,72630,M25729,10000
11103,72631,M7700,10000
11104,72632,M7710,10000
11105,72633,M7020,10000
11106,72639,M7030,10000
11107,7264,M7010,10000
11108,7264,M7720,10000
11109,7265,M7060,10000
11110,7265,M7070,10000
11111,7265,M7610,10000
11112,7265,M7620,10000
11113,72660,M7050,10000
11114,72661,M76899,10000
11115,72662,M7640,10000
11116,72663,M76899,10000
11117,72664,M7650,10000
11118,72665,M7040,10000
11119,72669,M76899,10000
11120,72670,M76899,10000
11121,72670,M7740,10000
11122,72671,M7660,10000
11123,72672,M76829,10000
11124,72673,M7730,10000
11125,72679,M7750,10000
11126,7268,M778,10000
11127,72690,M779,0
11128,72691,M2570,0
11129,72700,M659,0
11130,72701,M6580,10000
11131,72702,D481,10000
11132,72703,M6530,10000
11133,72704,M654,0
11134,72705,M65849,10000
11135,72706,M65879,10000
11136,72709,M6580,10000
11137,7271,M2010,10000
11138,7271,M21611,10000
11139,7271,M21612,10000
11140,7271,M21619,10000
11141,7271,M21621,10000
11142,7271,M21622,10000
11143,7271,M21629,10000
11144,7272,M70039,10000
11145,7272,M7030,10000
11146,7272,M7040,10000
11147,7273,M7150,10000
11148,72740,M7130,10000
11149,72741,M67419,10000
11150,72741,M67429,10000
11151,72741,M67439,10000
11152,72741,M67449,10000
11153,72741,M67459,10000
11154,72741,M67469,10000
11155,72741,M67479,10000
11156,72742,M67419,10000
11157,72742,M67429,10000
11158,72742,M67439,10000
11159,72742,M67449,10000
11160,72742,M67459,10000
11161,72742,M67469,10000
11162,72742,M67479,10000
11163,72743,M6740,10000
11164,72749,M7130,10000
11165,72750,M6610,0
11166,72751,M7120,10000
11167,72759,M6618,10000
11168,72760,M669,10000
11169,72761,M75120,10000
11170,72762,M66829,10000
11171,72763,M66239,10000
11172,72763,M66249,10000
11173,72764,M66339,10000
11174,72764,M66349,10000
11175,72765,M66259,10000
11176,72766,M66269,10000
11177,72767,M66369,10000
11178,72768,M66879,10000
11179,72769,M6688,10000
11180,72781,M6700,10000
11181,72782,M6520,10000
11182,72782,M7140,10000
11183,72783,M6750,10000
11184,72789,M6500,10000
11185,72789,M6780,10000
11186,72789,M6788,10000
11187,72789,M7100,10000
11188,72789,M7180,10000
11189,7279,M6790,10000
11190,7279,M719,10000
11191,7280,M60009,10000
11192,72810,M619,10000
11193,72811,M6110,10000
11194,72812,M6100,10000
11195,72813,M6140,10000
11196,72819,M6159,10000
11197,7282,M6250,10000
11198,7283,M623,10000
11199,7283,M6284,10000
11200,7283,M6289,10000
11201,7284,M2420,10000
11202,7285,M357,0
11203,7286,M720,0
11204,72871,M722,0
11205,72879,M721,10000
11206,72879,M724,10000
11207,72881,M6010,10000
11208,72882,M6020,10000
11209,72883,M6210,10000
11210,72884,M6200,10000
11211,72885,M6240,10000
11212,72885,M62838,10000
11213,72886,M726,0
11214,72887,M6281,0
11215,72888,M6282,0
11216,72889,M6289,10000
11217,7289,M629,10000
11218,7290,M790,0
11219,7291,M609,10000
11220,7291,M791,10000
11221,7291,M797,10000
11222,7292,M5410,10000
11223,7292,M792,10000
11224,72930,M793,10000
11225,72931,M794,0
11226,72939,M793,10000
11227,7294,M729,10000
11228,7295,M79609,10000
11229,7296,M795,0
11230,72971,M79A19,10000
11231,72972,M79A29,10000
11232,72973,M79A3,0
11233,72979,M79A9,0
11234,72981,M7989,10000
11235,72982,R252,10000
11236,72989,R29898,10000
11237,72990,M799,10000
11238,72991,M7098,10000
11239,72992,M7981,0
11240,72999,M7989,10000
11241,73000,M8610,10000
11242,73000,M8620,10000
11243,73001,M86119,10000
11244,73001,M86219,10000
11245,73002,M86129,10000
11246,73002,M86229,10000
11247,73003,M86139,10000
11248,73003,M86239,10000
11249,73004,M86149,10000
11250,73004,M86249,10000
11251,73005,M86159,10000
11252,73005,M86259,10000
11253,73006,M86169,10000
11254,73006,M86269,10000
11255,73007,M86179,10000
11256,73007,M86279,10000
11257,73008,M8618,10000
11258,73008,M8628,10000
11259,73009,M8619,10000
11260,73009,M8629,10000
11261,73010,M8660,10000
11262,73011,M86619,10000
11263,73012,M86629,10000
11264,73013,M86639,10000
11265,73014,M86642,10000
11266,73015,M86659,10000
11267,73016,M86669,10000
11268,73017,M86679,10000
11269,73018,M8668,10000
11270,73019,M8669,10000
11271,73020,M869,10000
11272,73021,M869,10000
11273,73022,M869,10000
11274,73023,M869,10000
11275,73024,M869,10000
11276,73025,M869,10000
11277,73026,M869,10000
11278,73027,M869,10000
11279,73028,M4620,10000
11280,73029,M869,10000
11281,73030,M869,10000
11282,73031,M869,10000
11283,73032,M869,10000
11284,73033,M869,10000
11285,73034,M869,10000
11286,73035,M869,10000
11287,73036,M869,10000
11288,73037,M869,10000
11289,73038,M869,10000
11290,73039,M869,10000
11291,73070,M8960,0
11292,73071,M89619,10000
11293,73072,M89629,10000
11294,73073,M89639,10000
11295,73074,M89649,10000
11296,73075,M89659,10000
11297,73076,M89669,10000
11298,73077,M89679,10000
11299,73078,M8968,0
11300,73079,M8969,0
11301,73080,M9080,10000
11302,73081,M90819,10000
11303,73082,M90829,10000
11304,73083,M90839,10000
11305,73084,M90849,10000
11306,73085,M90859,10000
11307,73086,M90869,10000
11308,73087,M90879,10000
11309,73088,M9088,10000
11310,73089,M9089,10000
11311,73090,M869,10000
11312,73091,M869,10000
11313,73092,M869,10000
11314,73093,M869,10000
11315,73094,M869,10000
11316,73095,M869,10000
11317,73096,M869,10000
11318,73097,M869,10000
11319,73098,M4630,10000
11320,73099,M869,10000
11321,7310,M889,10000
11322,7311,M9060,10000
11323,7312,M8940,10000
11324,7313,M8970,10000
11325,7318,M9080,10000
11326,7320,M4200,10000
11327,7321,M9180,10000
11328,7322,M93003,10000
11329,7323,M9230,10000
11330,7324,M9240,10000
11331,7324,M9250,10000
11332,7325,M9260,10000
11333,7325,M9270,10000
11334,7326,M928,10000
11335,7327,M9320,10000
11336,7328,M4210,10000
11337,7328,M931,10000
11338,7328,M9380,10000
11339,7329,M9390,10000
11340,73300,M810,10000
11341,73301,M810,0
11342,73302,M818,10000
11343,73303,M818,10000
11344,73309,M818,10000
11345,73310,M8440XA,10000
11346,73311,M84429A,10000
11347,73312,M84439A,10000
11348,73313,M4850XA,10000
11349,73313,M8008XA,10000
11350,73313,M8448XA,10000
11351,73313,M8468XA,10000
11352,73314,M84459A,10000
11353,73315,M84453A,10000
11354,73315,M84750A,10000
11355,73316,M84469A,10000
11356,73319,M84419A,10000
11357,73319,M84479A,10000
11358,73319,M8448XA,10000
11359,73320,M8560,10000
11360,73321,M8540,10000
11361,73322,M8550,10000
11362,73329,M8500,10000
11363,73329,M8560,10000
11364,7333,M852,0
11365,73340,M8700,10000
11366,73341,M87029,10000
11367,73342,M87059,10000
11368,73343,M87059,10000
11369,73344,M87076,10000
11370,73345,M8708,10000
11371,73349,M8708,10000
11372,7335,M8530,10000
11373,7336,M940,0
11374,7337,M8900,10000
11375,73381,S42009P,10000
11376,73381,S42209P,10000
11377,73381,S4290XP,10000
11378,73381,S5290XP,10000
11379,73381,S5290XQ,10000
11380,73381,S5290XR,10000
11381,73381,S6290XP,10000
11382,73381,S7290XP,10000
11383,73381,S7290XQ,10000
11384,73381,S7290XR,10000
11385,73381,S82009P,10000
11386,73381,S82009Q,10000
11387,73381,S82009R,10000
11388,73381,S8290XP,10000
11389,73381,S8290XQ,10000
11390,73381,S8290XR,10000
11391,73381,S92819P,10000
11392,73381,S92909P,10000
11393,73381,S92919P,10000
11394,73381,S99209P,10000
11395,73381,S99219P,10000
11396,73381,S99229P,10000
11397,73381,S99239P,10000
11398,73381,S99249P,10000
11399,73381,S99299P,10000
11400,73382,S0291XK,10000
11401,73382,S0292XK,10000
11402,73382,S12000K,10000
11403,73382,S12001K,10000
11404,73382,S12100K,10000
11405,73382,S12101K,10000
11406,73382,S12200K,10000
11407,73382,S12201K,10000
11408,73382,S12300K,10000
11409,73382,S12301K,10000
11410,73382,S12400K,10000
11411,73382,S12401K,10000
11412,73382,S12500K,10000
11413,73382,S12501K,10000
11414,73382,S12600K,10000
11415,73382,S12601K,10000
11416,73382,S229XXK,10000
11417,73382,S329XXK,10000
11418,73382,S42009K,10000
11419,73382,S42209K,10000
11420,73382,S4290XK,10000
11421,73382,S5290XK,10000
11422,73382,S5290XM,10000
11423,73382,S5290XN,10000
11424,73382,S6290XK,10000
11425,73382,S7290XK,10000
11426,73382,S7290XM,10000
11427,73382,S7290XN,10000
11428,73382,S8290XK,10000
11429,73382,S8290XM,10000
11430,73382,S8290XN,10000
11431,73382,S92819K,10000
11432,73382,S92909K,10000
11433,73382,S92919K,10000
11434,73382,S99209K,10000
11435,73382,S99219K,10000
11436,73382,S99229K,10000
11437,73382,S99239K,10000
11438,73382,S99249K,10000
11439,73382,S99299K,10000
11440,73390,M859,10000
11441,73390,M899,10000
11442,73390,M949,10000
11443,73391,M89129,10000
11444,73391,M89139,10000
11445,73391,M89159,10000
11446,73391,M89169,10000
11447,73391,M8918,10000
11448,73392,M9420,10000
11449,73393,M84369A,10000
11450,73394,M84376A,10000
11451,73394,M84379A,10000
11452,73395,M4840XA,10000
11453,73395,M4841XA,10000
11454,73395,M4842XA,10000
11455,73395,M4843XA,10000
11456,73395,M4844XA,10000
11457,73395,M4845XA,10000
11458,73395,M4846XA,10000
11459,73395,M4847XA,10000
11460,73395,M4848XA,10000
11461,73395,M8430XA,10000
11462,73395,M84319A,10000
11463,73395,M84329A,10000
11464,73395,M84339A,10000
11465,73395,M84343A,10000
11466,73395,M84373A,10000
11467,73395,M8438XA,10000
11468,73396,M84359A,10000
11469,73397,M84353A,10000
11470,73398,M84350A,10000
11471,73399,M8930,10000
11472,73399,M898X9,10000
11473,73399,M948X9,10000
11474,734,M2140,10000
11475,7350,M2010,10000
11476,7351,M2030,10000
11477,7352,M2020,10000
11478,7353,M2040,10000
11479,7354,M2040,10000
11480,7355,M205X9,10000
11481,7358,M205X9,10000
11482,7359,M2060,10000
11483,73600,M21939,10000
11484,73601,M21029,10000
11485,73602,M21129,10000
11486,73603,M21839,10000
11487,73604,M21839,10000
11488,73605,M21339,10000
11489,73606,M21519,10000
11490,73607,M21529,10000
11491,73609,M21839,10000
11492,7361,M20019,10000
11493,73620,M20009,10000
11494,73621,M20029,10000
11495,73622,M20039,10000
11496,73629,M20099,10000
11497,73630,M21959,10000
11498,73631,M21059,10000
11499,73632,M21159,10000
11500,73639,M21859,10000
11501,73641,M21069,10000
11502,73642,M21169,10000
11503,7365,M21869,10000
11504,7366,M21869,10000
11505,73670,M21969,10000
11506,73671,M21549,10000
11507,73672,M216X9,10000
11508,73673,M216X9,10000
11509,73674,M21539,10000
11510,73675,M216X9,10000
11511,73676,M216X9,10000
11512,73679,M216X9,10000
11513,73681,M21759,10000
11514,73681,M21769,10000
11515,73689,M2180,10000
11516,73689,M21969,10000
11517,7369,M2190,10000
11518,7370,M4000,10000
11519,73710,M4000,10000
11520,73710,M40209,10000
11521,73711,M962,0
11522,73712,M963,0
11523,73719,M40299,10000
11524,73720,M4040,10000
11525,73721,M964,10000
11526,73722,M964,10000
11527,73729,M4050,10000
11528,73730,M4120,10000
11529,73731,M4100,10000
11530,73732,M4100,10000
11531,73733,M965,0
11532,73734,M4130,10000
11533,73739,M4180,10000
11534,73739,M419,10000
11535,73740,M438X9,10000
11536,73741,M4010,10000
11537,73742,M4050,10000
11538,73743,M4140,10000
11539,73743,M4150,10000
11540,7378,M438X9,10000
11541,7379,M438X9,10000
11542,7380,M950,0
11543,73810,M952,10000
11544,73811,M8938,10000
11545,73812,M898X8,10000
11546,73819,M952,10000
11547,7382,M953,10000
11548,7383,M954,10000
11549,7384,M4300,10000
11550,7384,M4310,10000
11551,7385,M9983,10000
11552,7385,M9984,10000
11553,7386,M955,10000
11554,7387,M9510,10000
11555,7388,M958,10000
11556,7389,M959,10000
11557,7390,M9900,10000
11558,7391,M9901,10000
11559,7392,M9902,10000
11560,7393,M9903,10000
11561,7394,M9904,10000
11562,7395,M9905,10000
11563,7396,M9906,10000
11564,7397,M9907,10000
11565,7398,M9908,10000
11566,7399,M9909,10000
11567,7400,Q000,0
11568,7401,Q001,0
11569,7402,Q002,0
11570,74100,Q054,10000
11571,74100,Q0702,10000
11572,74100,Q0703,10000
11573,74101,Q050,0
11574,74102,Q051,0
11575,74103,Q052,10000
11576,74190,Q058,10000
11577,74190,Q0701,10000
11578,74191,Q055,0
11579,74192,Q056,0
11580,74193,Q057,0
11581,7420,Q019,10000
11582,7421,Q02,0
11583,7422,Q041,10000
11584,7422,Q042,10000
11585,7422,Q043,10000
11586,7423,Q030,10000
11587,7423,Q031,10000
11588,7423,Q038,10000
11589,7424,Q045,10000
11590,7424,Q046,10000
11591,7424,Q048,10000
11592,74251,Q062,0
11593,74253,Q064,0
11594,74259,Q060,10000
11595,74259,Q061,10000
11596,74259,Q063,10000
11597,74259,Q068,10000
11598,7428,G901,10000
11599,7428,Q078,10000
11600,7429,Q079,10000
11601,74300,Q111,0
11602,74303,Q110,0
11603,74306,Q112,10000
11604,74310,Q112,10000
11605,74311,Q112,10000
11606,74312,Q112,10000
11607,74320,Q150,10000
11608,74321,Q150,10000
11609,74322,Q150,10000
11610,74330,Q120,10000
11611,74331,Q120,10000
11612,74332,Q120,10000
11613,74333,Q120,10000
11614,74334,Q120,10000
11615,74335,Q123,0
11616,74336,Q124,10000
11617,74336,Q128,10000
11618,74337,Q121,0
11619,74339,Q129,10000
11620,74341,Q134,10000
11621,74342,Q133,10000
11622,74343,Q133,10000
11623,74344,Q134,10000
11624,74344,Q1381,10000
11625,74344,Q150,10000
11626,74345,Q131,0
11627,74346,Q130,10000
11628,74346,Q132,10000
11629,74347,Q135,10000
11630,74348,Q1389,10000
11631,74349,Q1389,10000
11632,74351,Q140,0
11633,74352,Q148,10000
11634,74353,Q143,10000
11635,74354,Q148,10000
11636,74355,Q148,10000
11637,74356,Q141,10000
11638,74357,Q142,10000
11639,74358,Q148,10000
11640,74359,Q148,10000
11641,74361,Q100,0
11642,74362,Q101,10000
11643,74362,Q102,10000
11644,74362,Q103,10000
11645,74363,Q103,10000
11646,74364,Q106,10000
11647,74365,Q104,10000
11648,74365,Q106,10000
11649,74366,Q107,10000
11650,74369,Q103,10000
11651,74369,Q106,10000
11652,74369,Q107,10000
11653,7438,Q113,10000
11654,7438,Q158,10000
11655,7439,Q159,0
11656,74400,Q169,10000
11657,74401,Q160,0
11658,74402,Q161,10000
11659,74403,Q164,0
11660,74404,Q163,0
11661,74405,Q165,0
11662,74409,Q169,10000
11663,7441,Q170,0
11664,74421,Q178,10000
11665,74422,Q171,0
11666,74423,Q172,0
11667,74424,Q162,10000
11668,74429,Q173,10000
11669,74429,Q174,10000
11670,74429,Q175,10000
11671,74429,Q178,10000
11672,7443,Q179,0
11673,74441,Q180,10000
11674,74442,Q180,10000
11675,74443,Q182,10000
11676,74446,Q181,10000
11677,74447,Q181,10000
11678,74449,Q182,10000
11679,7445,Q183,0
11680,74481,Q186,0
11681,74482,Q187,0
11682,74483,Q184,0
11683,74484,Q185,0
11684,74489,Q188,0
11685,7449,Q189,0
11686,7450,Q200,0
11687,74510,Q203,10000
11688,74511,Q201,0
11689,74512,Q205,10000
11690,74519,Q203,10000
11691,74519,Q208,10000
11692,7452,Q213,0
11693,7453,Q204,0
11694,7454,I2783,10000
11695,7454,Q210,10000
11696,7455,Q211,0
11697,74560,Q212,10000
11698,74561,Q212,10000
11699,74569,Q212,10000
11700,7457,Q208,10000
11701,7458,Q208,10000
11702,7458,Q218,10000
11703,7459,Q219,0
11704,74600,Q223,10000
11705,74601,Q220,0
11706,74602,Q221,0
11707,74609,Q222,10000
11708,7461,Q229,10000
11709,7462,Q225,0
11710,7463,Q230,0
11711,7464,Q231,0
11712,7465,Q232,0
11713,7466,Q233,0
11714,7467,Q234,0
11715,74681,Q244,0
11716,74682,Q242,0
11717,74683,Q243,0
11718,74684,Q248,10000
11719,74685,Q245,10000
11720,74686,Q246,0
11721,74687,Q240,10000
11722,74687,Q241,10000
11723,74687,Q248,10000
11724,74689,Q238,10000
11725,74689,Q248,10000
11726,7469,Q209,10000
11727,7469,Q249,10000
11728,7470,Q250,0
11729,74710,Q251,0
11730,74711,Q2521,0
11731,74720,Q2540,10000
11732,74721,Q2545,10000
11733,74721,Q2546,10000
11734,74721,Q2547,10000
11735,74722,Q2529,10000
11736,74722,Q253,10000
11737,74729,Q2541,10000
11738,74729,Q2542,10000
11739,74729,Q2543,10000
11740,74729,Q2544,10000
11741,74729,Q2548,10000
11742,74729,Q2549,10000
11743,74731,Q255,10000
11744,74731,Q2571,10000
11745,74732,Q2572,0
11746,74739,Q256,10000
11747,74739,Q2579,10000
11748,74740,Q269,10000
11749,74741,Q262,0
11750,74742,Q263,10000
11751,74749,Q260,10000
11752,74749,Q261,10000
11753,74749,Q268,10000
11754,7475,Q270,0
11755,74760,Q279,10000
11756,74761,Q265,10000
11757,74762,Q272,10000
11758,74763,Q2731,0
11759,74764,Q2732,0
11760,74769,Q278,10000
11761,74781,Q282,10000
11762,74781,Q283,10000
11763,74782,Q279,10000
11764,74783,P2930,10000
11765,74783,P2938,10000
11766,74789,Q288,10000
11767,7479,Q289,0
11768,7480,Q300,0
11769,7481,Q301,10000
11770,7481,Q302,10000
11771,7481,Q308,10000
11772,7482,Q310,0
11773,7483,Q311,10000
11774,7483,Q313,10000
11775,7483,Q318,10000
11776,7483,Q321,10000
11777,7483,Q324,10000
11778,7484,Q330,0
11779,7485,Q332,10000
11780,7485,Q333,10000
11781,7485,Q336,10000
11782,74860,Q339,0
11783,74861,Q334,0
11784,74869,Q331,10000
11785,74869,Q335,10000
11786,74869,Q338,10000
11787,7488,Q340,10000
11788,7488,Q341,10000
11789,7488,Q348,10000
11790,7489,Q349,0
11791,74900,Q359,10000
11792,74901,Q359,10000
11793,74902,Q357,10000
11794,74902,Q359,10000
11795,74903,Q359,10000
11796,74904,Q359,10000
11797,74910,Q369,10000
11798,74911,Q369,10000
11799,74912,Q369,10000
11800,74913,Q360,10000
11801,74914,Q360,10000
11802,74920,Q379,10000
11803,74921,Q379,10000
11804,74922,Q379,10000
11805,74923,Q378,10000
11806,74924,Q378,10000
11807,74925,Q379,10000
11808,7500,Q381,0
11809,75010,Q383,10000
11810,75011,Q383,10000
11811,75012,Q383,10000
11812,75013,Q383,10000
11813,75015,Q382,0
11814,75016,Q383,10000
11815,75019,Q383,10000
11816,75021,Q384,10000
11817,75022,Q384,10000
11818,75023,Q384,10000
11819,75024,Q384,10000
11820,75025,Q380,10000
11821,75026,Q386,10000
11822,75027,Q387,0
11823,75029,Q388,0
11824,7503,Q390,10000
11825,7503,Q391,10000
11826,7503,Q392,10000
11827,7503,Q393,10000
11828,7503,Q394,10000
11829,7504,Q395,10000
11830,7504,Q396,10000
11831,7504,Q398,10000
11832,7505,Q400,0
11833,7506,Q401,0
11834,7507,Q395,10000
11835,7507,Q402,10000
11836,7508,Q408,0
11837,7509,Q385,10000
11838,7509,Q409,10000
11839,7510,Q430,0
11840,7511,Q419,10000
11841,7512,Q429,10000
11842,7513,Q431,10000
11843,7514,Q433,0
11844,7515,Q434,10000
11845,7515,Q435,10000
11846,7515,Q437,10000
11847,7515,Q438,10000
11848,75160,Q441,10000
11849,75160,Q445,10000
11850,75160,Q447,10000
11851,75161,Q442,10000
11852,75161,Q443,10000
11853,75162,Q446,0
11854,75169,Q441,10000
11855,75169,Q444,10000
11856,75169,Q445,10000
11857,75169,Q447,10000
11858,7517,Q450,10000
11859,7517,Q451,10000
11860,7517,Q453,10000
11861,7518,Q458,0
11862,7519,Q459,0
11863,7520,Q5001,10000
11864,7520,Q5002,10000
11865,7520,Q5031,10000
11866,7520,Q5032,10000
11867,7520,Q5039,10000
11868,75210,Q506,10000
11869,75211,Q504,10000
11870,75211,Q505,10000
11871,75219,Q506,10000
11872,7522,Q5110,10000
